dictionary
"[id, longitude, latitude, time, NDSI_Snow_Cover, NDSI_Snow_Cover_Basic_QA, NDSI_Snow_Cover_Algorithm_Flags_QA, NDSI, Snow_Albedo_Daily_Tile, orbit_pnt, granule_pnt, NDSI_Snow_Cover_Class, Snow_Albedo_Daily_Tile_Class]"
"[2016_08_10, 161.93255890359526, -77.38761593868648, 1470787200000, null, null, null, null, null, null, null, null, null]"
"[2016_08_11, 161.93255890359526, -77.38761593868648, 1470873600000, null, null, null, null, null, null, null, null, null]"
"[2016_08_12, 161.93255890359526, -77.38761593868648, 1470960000000, null, null, null, null, null, null, null, null, null]"
"[2016_08_13, 161.93255890359526, -77.38761593868648, 1471046400000, null, null, null, null, null, null, null, null, null]"
"[2016_08_14, 161.93255890359526, -77.38761593868648, 1471132800000, null, null, null, null, null, null, null, null, null]"
"[2016_08_15, 161.93255890359526, -77.38761593868648, 1471219200000, null, null, null, null, null, null, null, null, null]"
"[2016_08_16, 161.93255890359526, -77.38761593868648, 1471305600000, null, null, null, null, null, null, null, null, null]"
"[2016_08_17, 161.93255890359526, -77.38761593868648, 1471392000000, null, null, null, null, null, null, null, null, null]"
"[2016_08_18, 161.93255890359526, -77.38761593868648, 1471478400000, null, null, null, null, null, null, null, null, null]"
"[2016_08_19, 161.93255890359526, -77.38761593868648, 1471564800000, null, null, null, null, null, null, null, null, null]"
"[2016_08_20, 161.93255890359526, -77.38761593868648, 1471651200000, null, null, null, null, null, null, null, null, null]"
"[2016_08_21, 161.93255890359526, -77.38761593868648, 1471737600000, null, null, null, null, null, null, null, null, null]"
"[2016_08_22, 161.93255890359526, -77.38761593868648, 1471824000000, null, null, null, null, null, null, null, null, null]"
"[2016_08_23, 161.93255890359526, -77.38761593868648, 1471910400000, null, null, null, null, null, null, null, null, null]"
"[2016_08_24, 161.93255890359526, -77.38761593868648, 1471996800000, null, null, null, null, null, null, null, null, null]"
"[2016_08_25, 161.93255890359526, -77.38761593868648, 1472083200000, null, null, null, null, null, null, null, null, null]"
"[2016_08_26, 161.93255890359526, -77.38761593868648, 1472169600000, null, null, null, null, null, null, null, null, null]"
"[2016_08_27, 161.93255890359526, -77.38761593868648, 1472256000000, null, null, null, null, null, null, null, null, null]"
"[2016_08_28, 161.93255890359526, -77.38761593868648, 1472342400000, null, 211, 211, null, null, 4, 6, 211, 111]"
"[2016_08_29, 161.93255890359526, -77.38761593868648, 1472428800000, null, 211, 211, null, null, 3, 4, 211, 111]"
"[2016_08_30, 161.93255890359526, -77.38761593868648, 1472515200000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2016_08_31, 161.93255890359526, -77.38761593868648, 1472601600000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2016_09_01, 161.93255890359526, -77.38761593868648, 1472688000000, null, 211, 211, null, null, 0, 1, 211, 111]"
"[2016_09_02, 161.93255890359526, -77.38761593868648, 1472774400000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2016_09_03, 161.93255890359526, -77.38761593868648, 1472860800000, null, 211, 211, null, null, 0, 0, 211, 111]"
"[2016_09_04, 161.93255890359526, -77.38761593868648, 1472947200000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2016_09_05, 161.93255890359526, -77.38761593868648, 1473033600000, 88, 2, 128, 8879, 48, 0, 0, null, null]"
"[2016_09_06, 161.93255890359526, -77.38761593868648, 1473120000000, 86, 2, 128, 8686, 37, 5, 7, null, null]"
"[2016_09_07, 161.93255890359526, -77.38761593868648, 1473206400000, null, 211, 211, null, null, 4, 6, 211, 111]"
"[2016_09_08, 161.93255890359526, -77.38761593868648, 1473292800000, 85, 2, 128, 8591, 31, 5, 6, null, null]"
"[2016_09_09, 161.93255890359526, -77.38761593868648, 1473379200000, 42, 2, 128, 4267, 83, 5, 6, null, null]"
"[2016_09_10, 161.93255890359526, -77.38761593868648, 1473465600000, 28, 2, 144, 2856, 91, 6, 7, null, null]"
"[2016_09_11, 161.93255890359526, -77.38761593868648, 1473552000000, 86, 2, 128, 8677, 58, 5, 7, null, null]"
"[2016_09_12, 161.93255890359526, -77.38761593868648, 1473638400000, 50, 2, 128, 5065, 56, 6, 8, null, null]"
"[2016_09_13, 161.93255890359526, -77.38761593868648, 1473724800000, 88, 2, 128, 8882, 41, 5, 7, null, null]"
"[2016_09_14, 161.93255890359526, -77.38761593868648, 1473811200000, 16, 2, 144, 1619, 90, 5, 5, null, null]"
"[2016_09_15, 161.93255890359526, -77.38761593868648, 1473897600000, 30, 2, 144, 3059, 100, 5, 6, null, null]"
"[2016_09_16, 161.93255890359526, -77.38761593868648, 1473984000000, 27, 2, 144, 2718, 95, 5, 7, null, null]"
"[2016_09_17, 161.93255890359526, -77.38761593868648, 1474070400000, 79, 2, 128, 7910, 70, 5, 6, null, null]"
"[2016_09_18, 161.93255890359526, -77.38761593868648, 1474156800000, 85, 2, 128, 8561, 41, 5, 6, null, null]"
"[2016_09_19, 161.93255890359526, -77.38761593868648, 1474243200000, 81, 2, 128, 8094, 59, 6, 7, null, null]"
"[2016_09_20, 161.93255890359526, -77.38761593868648, 1474329600000, 29, 2, 144, 2992, 97, 5, 7, null, null]"
"[2016_09_21, 161.93255890359526, -77.38761593868648, 1474416000000, 72, 2, 128, 7285, 81, 6, 8, null, null]"
"[2016_09_22, 161.93255890359526, -77.38761593868648, 1474502400000, 33, 2, 144, 3277, 100, 5, 7, null, null]"
"[2016_09_23, 161.93255890359526, -77.38761593868648, 1474588800000, 75, 2, 128, 7551, 79, 5, 6, null, null]"
"[2016_09_24, 161.93255890359526, -77.38761593868648, 1474675200000, 63, 2, 128, 6298, 86, 6, 8, null, null]"
"[2016_09_25, 161.93255890359526, -77.38761593868648, 1474761600000, 68, 2, 128, 6801, 91, 5, 7, null, null]"
"[2016_09_26, 161.93255890359526, -77.38761593868648, 1474848000000, 59, 2, 128, 5931, 98, 7, 9, null, null]"
"[2016_09_27, 161.93255890359526, -77.38761593868648, 1474934400000, 64, 2, 128, 6405, 98, 5, 8, null, null]"
"[2016_09_28, 161.93255890359526, -77.38761593868648, 1475020800000, 64, 2, 128, 6389, 97, 7, 9, null, null]"
"[2016_09_29, 161.93255890359526, -77.38761593868648, 1475107200000, 68, 2, 128, 6814, 96, 5, 7, null, null]"
"[2016_09_30, 161.93255890359526, -77.38761593868648, 1475193600000, 66, 2, 128, 6612, 95, 6, 8, null, null]"
"[2016_10_01, 161.93255890359526, -77.38761593868648, 1475280000000, 43, 2, 128, 4345, 100, 5, 7, null, null]"
"[2016_10_02, 161.93255890359526, -77.38761593868648, 1475366400000, 55, 2, 128, 5591, 99, 6, 8, null, null]"
"[2016_10_03, 161.93255890359526, -77.38761593868648, 1475452800000, 66, 2, 128, 6622, 93, 6, 8, null, null]"
"[2016_10_04, 161.93255890359526, -77.38761593868648, 1475539200000, 54, 2, 128, 5386, 82, 6, 8, null, null]"
"[2016_10_05, 161.93255890359526, -77.38761593868648, 1475625600000, 46, 2, 144, 4566, 100, 7, 9, null, null]"
"[2016_10_06, 161.93255890359526, -77.38761593868648, 1475712000000, 61, 2, 128, 6181, 95, 6, 8, null, null]"
"[2016_10_07, 161.93255890359526, -77.38761593868648, 1475798400000, 54, 2, 128, 5445, 84, 7, 9, null, null]"
"[2016_10_08, 161.93255890359526, -77.38761593868648, 1475884800000, 50, 2, 144, 5070, 100, 6, 8, null, null]"
"[2016_10_09, 161.93255890359526, -77.38761593868648, 1475971200000, 60, 2, 128, 6041, 90, 7, 10, null, null]"
"[2016_10_10, 161.93255890359526, -77.38761593868648, 1476057600000, 54, 2, 128, 5483, 95, 6, 8, null, null]"
"[2016_10_11, 161.93255890359526, -77.38761593868648, 1476144000000, 42, 2, 144, 4200, 100, 7, 10, null, null]"
"[2016_10_12, 161.93255890359526, -77.38761593868648, 1476230400000, 57, 2, 128, 5796, 92, 8, 11, null, null]"
"[2016_10_13, 161.93255890359526, -77.38761593868648, 1476316800000, 62, 2, 128, 6206, 92, 7, 11, null, null]"
"[2016_10_14, 161.93255890359526, -77.38761593868648, 1476403200000, 45, 2, 128, 4179, 87, 8, 12, 250, 150]"
"[2016_10_15, 161.93255890359526, -77.38761593868648, 1476489600000, 28, 2, 144, 2882, 80, 7, 10, null, null]"
"[2016_10_16, 161.93255890359526, -77.38761593868648, 1476576000000, null, 2, 128, 2875, null, 7, 10, 250, 150]"
"[2016_10_17, 161.93255890359526, -77.38761593868648, 1476662400000, 47, 2, 128, 4705, 96, 7, 10, null, null]"
"[2016_10_18, 161.93255890359526, -77.38761593868648, 1476748800000, 50, 2, 128, 5035, 96, 8, 10, null, null]"
"[2016_10_19, 161.93255890359526, -77.38761593868648, 1476835200000, 56, 2, 128, 5579, 89, 8, 11, null, null]"
"[2016_10_20, 161.93255890359526, -77.38761593868648, 1476921600000, null, 2, 128, 3932, null, 6, 8, 250, 150]"
"[2016_10_21, 161.93255890359526, -77.38761593868648, 1477008000000, 61, 2, 128, 6169, 84, 9, 13, null, null]"
"[2016_10_22, 161.93255890359526, -77.38761593868648, 1477094400000, 49, 2, 144, 4960, 93, 8, 12, null, null]"
"[2016_10_23, 161.93255890359526, -77.38761593868648, 1477180800000, 50, 2, 128, 5081, 92, 11, 15, null, null]"
"[2016_10_24, 161.93255890359526, -77.38761593868648, 1477267200000, 54, 2, 128, 5472, 96, 9, 12, null, null]"
"[2016_10_25, 161.93255890359526, -77.38761593868648, 1477353600000, 49, 2, 128, 4958, 80, 10, 14, null, null]"
"[2016_10_26, 161.93255890359526, -77.38761593868648, 1477440000000, 60, 2, 128, 6078, 93, 9, 12, null, null]"
"[2016_10_27, 161.93255890359526, -77.38761593868648, 1477526400000, 58, 2, 128, 5433, 88, 10, 15, 250, 150]"
"[2016_10_28, 161.93255890359526, -77.38761593868648, 1477612800000, 52, 0, 0, 5246, 85, 11, 16, null, null]"
"[2016_10_29, 161.93255890359526, -77.38761593868648, 1477699200000, 58, 2, 128, 5872, 91, 9, 14, null, null]"
"[2016_10_30, 161.93255890359526, -77.38761593868648, 1477785600000, 56, 0, 0, 5611, 88, 11, 17, null, null]"
"[2016_10_31, 161.93255890359526, -77.38761593868648, 1477872000000, 62, 2, 128, 6174, 92, 9, 14, null, null]"
"[2016_11_01, 161.93255890359526, -77.38761593868648, 1477958400000, 64, 0, 0, 6409, 87, 10, 15, null, null]"
"[2016_11_02, 161.93255890359526, -77.38761593868648, 1478044800000, 65, 2, 128, 6560, 89, 9, 15, null, null]"
"[2016_11_03, 161.93255890359526, -77.38761593868648, 1478131200000, 67, 0, 0, 6705, 86, 10, 14, null, null]"
"[2016_11_04, 161.93255890359526, -77.38761593868648, 1478217600000, 70, 0, 0, 7060, 84, 10, 15, null, null]"
"[2016_11_05, 161.93255890359526, -77.38761593868648, 1478304000000, 76, 0, 0, 7672, 84, 10, 14, null, null]"
"[2016_11_06, 161.93255890359526, -77.38761593868648, 1478390400000, 76, 0, 0, 7698, 78, 11, 16, null, null]"
"[2016_11_07, 161.93255890359526, -77.38761593868648, 1478476800000, 70, 0, 0, 7081, 85, 9, 14, null, null]"
"[2016_11_08, 161.93255890359526, -77.38761593868648, 1478563200000, 76, 0, 0, 7640, 78, 11, 16, null, null]"
"[2016_11_09, 161.93255890359526, -77.38761593868648, 1478649600000, 74, 0, 0, 7447, 78, 9, 14, null, null]"
"[2016_11_10, 161.93255890359526, -77.38761593868648, 1478736000000, 76, 0, 0, 7627, 73, 10, 15, null, null]"
"[2016_11_11, 161.93255890359526, -77.38761593868648, 1478822400000, null, 0, 0, 4611, null, 9, 13, 250, 150]"
"[2016_11_12, 161.93255890359526, -77.38761593868648, 1478908800000, null, 0, 0, 1678, null, 10, 17, 250, 150]"
"[2016_11_13, 161.93255890359526, -77.38761593868648, 1478995200000, 73, 0, 0, 7280, 59, 11, 18, 250, 150]"
"[2016_11_14, 161.93255890359526, -77.38761593868648, 1479081600000, 78, 0, 0, 7788, 61, 9, 15, null, null]"
"[2016_11_15, 161.93255890359526, -77.38761593868648, 1479168000000, 70, 0, 0, 6635, 58, 11, 18, 250, 150]"
"[2016_11_16, 161.93255890359526, -77.38761593868648, 1479254400000, 78, 0, 0, 7792, 55, 9, 15, null, null]"
"[2016_11_17, 161.93255890359526, -77.38761593868648, 1479340800000, null, 0, 0, 2470, null, 10, 16, 250, 150]"
"[2016_11_18, 161.93255890359526, -77.38761593868648, 1479427200000, 44, 0, 0, 4376, 35, 9, 16, null, null]"
"[2016_11_19, 161.93255890359526, -77.38761593868648, 1479513600000, null, 0, 0, 2648, null, 10, 15, 250, 150]"
"[2016_11_20, 161.93255890359526, -77.38761593868648, 1479600000000, null, 0, 0, 1928, null, 10, 16, 250, 150]"
"[2016_11_21, 161.93255890359526, -77.38761593868648, 1479686400000, 54, 0, 0, 5423, 97, 10, 14, null, null]"
"[2016_11_22, 161.93255890359526, -77.38761593868648, 1479772800000, 70, 0, 0, 7100, 77, 11, 17, null, null]"
"[2016_11_23, 161.93255890359526, -77.38761593868648, 1479859200000, 73, 0, 0, 7374, 68, 9, 15, null, null]"
"[2016_11_24, 161.93255890359526, -77.38761593868648, 1479945600000, 75, 0, 0, 7553, 56, 11, 17, null, null]"
"[2016_11_25, 161.93255890359526, -77.38761593868648, 1480032000000, 79, 1, 0, 7928, 49, 9, 15, null, null]"
"[2016_11_26, 161.93255890359526, -77.38761593868648, 1480118400000, 85, 1, 0, 8517, 44, 10, 16, null, null]"
"[2016_11_27, 161.93255890359526, -77.38761593868648, 1480204800000, 78, 1, 0, 7830, 42, 9, 14, null, null]"
"[2016_11_28, 161.93255890359526, -77.38761593868648, 1480291200000, 86, 1, 0, 8605, 43, 10, 18, null, null]"
"[2016_11_29, 161.93255890359526, -77.38761593868648, 1480377600000, 80, 1, 0, 8084, 37, 11, 18, null, null]"
"[2016_11_30, 161.93255890359526, -77.38761593868648, 1480464000000, 82, 1, 0, 8218, 37, 9, 16, null, null]"
"[2016_12_01, 161.93255890359526, -77.38761593868648, 1480550400000, 90, 1, 0, 8756, 35, 11, 19, 250, 150]"
"[2016_12_02, 161.93255890359526, -77.38761593868648, 1480636800000, 78, 1, 0, 7823, 33, 9, 16, null, null]"
"[2016_12_03, 161.93255890359526, -77.38761593868648, 1480723200000, 87, 1, 0, 8679, 34, 10, 16, null, null]"
"[2016_12_04, 161.93255890359526, -77.38761593868648, 1480809600000, 68, 0, 0, 6880, 24, 9, 15, 250, 150]"
"[2016_12_05, 161.93255890359526, -77.38761593868648, 1480896000000, null, 0, 0, 2505, null, 10, 17, 250, 150]"
"[2016_12_06, 161.93255890359526, -77.38761593868648, 1480982400000, 37, 0, 16, 3481, 49, 10, 16, 250, 150]"
"[2016_12_07, 161.93255890359526, -77.38761593868648, 1481068800000, null, 0, 0, -236, null, 10, 14, 250, 150]"
"[2016_12_08, 161.93255890359526, -77.38761593868648, 1481155200000, 75, 1, 0, 7566, 28, 11, 16, null, null]"
"[2016_12_09, 161.93255890359526, -77.38761593868648, 1481241600000, 82, 1, 0, 8185, 33, 9, 15, null, null]"
"[2016_12_10, 161.93255890359526, -77.38761593868648, 1481328000000, 75, 1, 0, 7526, 35, 10, 16, null, null]"
"[2016_12_11, 161.93255890359526, -77.38761593868648, 1481414400000, 76, 1, 0, 7680, 35, 9, 15, null, null]"
"[2016_12_12, 161.93255890359526, -77.38761593868648, 1481500800000, 88, 1, 0, 8817, 34, 10, 16, null, null]"
"[2016_12_13, 161.93255890359526, -77.38761593868648, 1481587200000, 90, 1, 0, 7565, 35, 9, 14, 250, 150]"
"[2016_12_14, 161.93255890359526, -77.38761593868648, 1481673600000, 82, 1, 0, 8279, 34, 10, 18, null, null]"
"[2016_12_15, 161.93255890359526, -77.38761593868648, 1481760000000, 76, 1, 0, 7686, 33, 11, 18, null, null]"
"[2016_12_16, 161.93255890359526, -77.38761593868648, 1481846400000, 80, 1, 0, 8054, 33, 9, 16, null, null]"
"[2016_12_17, 161.93255890359526, -77.38761593868648, 1481932800000, 73, 0, 0, 7144, 39, 11, 19, 250, 150]"
"[2016_12_18, 161.93255890359526, -77.38761593868648, 1482019200000, 81, 1, 0, 8170, 25, 9, 16, null, null]"
"[2016_12_19, 161.93255890359526, -77.38761593868648, 1482105600000, 88, 1, 0, 8801, 24, 10, 16, null, null]"
"[2016_12_20, 161.93255890359526, -77.38761593868648, 1482192000000, null, 0, 0, 135, null, 9, 15, 250, 150]"
"[2016_12_21, 161.93255890359526, -77.38761593868648, 1482278400000, null, 0, 0, 3862, null, 10, 16, 250, 150]"
"[2016_12_22, 161.93255890359526, -77.38761593868648, 1482364800000, 48, 0, 0, 4840, 30, 10, 16, null, null]"
"[2016_12_23, 161.93255890359526, -77.38761593868648, 1482451200000, 53, 1, 2, 8261, 30, 10, 14, 201, 101]"
"[2016_12_24, 161.93255890359526, -77.38761593868648, 1482537600000, 79, 1, 2, 8329, 32, 11, 17, 201, 101]"
"[2016_12_25, 161.93255890359526, -77.38761593868648, 1482624000000, 84, 1, 0, 8832, 26, 9, 15, 201, 101]"
"[2016_12_26, 161.93255890359526, -77.38761593868648, 1482710400000, null, 0, 0, 212, null, 11, 18, 250, 150]"
"[2016_12_27, 161.93255890359526, -77.38761593868648, 1482796800000, 53, 0, 0, 5331, 26, 9, 15, null, null]"
"[2016_12_28, 161.93255890359526, -77.38761593868648, 1482883200000, null, 0, 0, 1063, null, 10, 16, 250, 150]"
"[2016_12_29, 161.93255890359526, -77.38761593868648, 1482969600000, null, 0, 0, 646, null, 10, 17, 250, 150]"
"[2016_12_30, 161.93255890359526, -77.38761593868648, 1483056000000, null, 0, 0, -26, null, 10, 18, 250, 150]"
"[2016_12_31, 161.93255890359526, -77.38761593868648, 1483142400000, null, 0, 0, 336, null, 11, 18, 250, 150]"
"[2017_01_01, 161.93255890359526, -77.38761593868648, 1483228800000, null, 0, 0, -213, null, 9, 16, 250, 150]"
"[2017_01_02, 161.93255890359526, -77.38761593868648, 1483315200000, 78, 1, 2, 8448, 29, 11, 19, 201, 101]"
"[2017_01_03, 161.93255890359526, -77.38761593868648, 1483401600000, 48, 0, 0, 4834, 60, 9, 16, null, null]"
"[2017_01_04, 161.93255890359526, -77.38761593868648, 1483488000000, null, 0, 0, 849, null, 10, 16, 250, 150]"
"[2017_01_05, 161.93255890359526, -77.38761593868648, 1483574400000, 50, 0, 0, 5014, 39, 9, 15, null, null]"
"[2017_01_06, 161.93255890359526, -77.38761593868648, 1483660800000, 67, 0, 0, 6739, 17, 10, 17, null, null]"
"[2017_01_07, 161.93255890359526, -77.38761593868648, 1483747200000, 59, 0, 0, 5904, 33, 9, 15, 250, 150]"
"[2017_01_08, 161.93255890359526, -77.38761593868648, 1483833600000, 67, 1, 0, 6791, 26, 10, 15, null, null]"
"[2017_01_09, 161.93255890359526, -77.38761593868648, 1483920000000, null, 0, 0, 2127, null, 11, 17, 250, 150]"
"[2017_01_10, 161.93255890359526, -77.38761593868648, 1484006400000, 76, 1, 2, 8502, 25, 9, 15, 201, 101]"
"[2017_01_11, 161.93255890359526, -77.38761593868648, 1484092800000, 80, 1, 2, 8648, 27, 11, 17, 201, 101]"
"[2017_01_12, 161.93255890359526, -77.38761593868648, 1484179200000, 43, 0, 0, 4274, 29, 9, 13, null, null]"
"[2017_01_13, 161.93255890359526, -77.38761593868648, 1484265600000, 49, 0, 0, 4919, 25, 10, 15, null, null]"
"[2017_01_14, 161.93255890359526, -77.38761593868648, 1484352000000, 72, 1, 0, 7223, 20, 9, 14, null, null]"
"[2017_01_15, 161.93255890359526, -77.38761593868648, 1484438400000, 69, 1, 2, 7840, 26, 10, 18, 201, 101]"
"[2017_01_16, 161.93255890359526, -77.38761593868648, 1484524800000, null, 0, 0, 3998, null, 11, 19, 250, 150]"
"[2017_01_17, 161.93255890359526, -77.38761593868648, 1484611200000, null, 0, 0, 248, null, 9, 16, 250, 150]"
"[2017_01_18, 161.93255890359526, -77.38761593868648, 1484697600000, 81, 1, 2, 8532, 27, 11, 18, 201, 101]"
"[2017_01_19, 161.93255890359526, -77.38761593868648, 1484784000000, null, 0, 0, -69, null, 9, 17, 250, 150]"
"[2017_01_20, 161.93255890359526, -77.38761593868648, 1484870400000, 64, 0, 0, 5567, 10, 10, 16, 250, 150]"
"[2017_01_21, 161.93255890359526, -77.38761593868648, 1484956800000, 39, 0, 0, 3956, 31, 9, 15, null, null]"
"[2017_01_22, 161.93255890359526, -77.38761593868648, 1485043200000, 66, 1, 2, 8003, 24, 10, 17, 201, 101]"
"[2017_01_23, 161.93255890359526, -77.38761593868648, 1485129600000, null, 0, 0, 686, null, 10, 18, 250, 150]"
"[2017_01_24, 161.93255890359526, -77.38761593868648, 1485216000000, 85, 1, 2, 8935, 26, 10, 15, 201, 101]"
"[2017_01_25, 161.93255890359526, -77.38761593868648, 1485302400000, 58, 1, 2, 8431, 18, 11, 17, 201, 101]"
"[2017_01_26, 161.93255890359526, -77.38761593868648, 1485388800000, 75, 1, 2, 8254, 28, 9, 14, 201, 101]"
"[2017_01_27, 161.93255890359526, -77.38761593868648, 1485475200000, 75, 1, 2, 8243, 25, 11, 17, 201, 101]"
"[2017_01_28, 161.93255890359526, -77.38761593868648, 1485561600000, 79, 1, 2, 8452, 18, 9, 13, 201, 101]"
"[2017_01_29, 161.93255890359526, -77.38761593868648, 1485648000000, 86, 1, 2, 8658, 23, 10, 15, 201, 101]"
"[2017_01_30, 161.93255890359526, -77.38761593868648, 1485734400000, 84, 2, 130, 8656, 28, 9, 14, 201, 101]"
"[2017_01_31, 161.93255890359526, -77.38761593868648, 1485820800000, 80, 1, 0, 8040, 28, 10, 17, null, null]"
"[2017_02_01, 161.93255890359526, -77.38761593868648, 1485907200000, 79, 1, 2, 8239, 16, 11, 17, 201, 101]"
"[2017_02_02, 161.93255890359526, -77.38761593868648, 1485993600000, 74, 1, 2, 8175, 26, 9, 15, 201, 101]"
"[2017_02_03, 161.93255890359526, -77.38761593868648, 1486080000000, null, 0, 0, 1979, null, 11, 17, 250, 150]"
"[2017_02_04, 161.93255890359526, -77.38761593868648, 1486166400000, null, 2, 130, 7133, null, 9, 15, 201, 101]"
"[2017_02_05, 161.93255890359526, -77.38761593868648, 1486252800000, 85, 1, 2, 8629, 16, 10, 15, 201, 101]"
"[2017_02_06, 161.93255890359526, -77.38761593868648, 1486339200000, null, 2, 128, -403, null, 9, 14, 250, 150]"
"[2017_02_07, 161.93255890359526, -77.38761593868648, 1486425600000, null, 0, 0, 194, null, 10, 16, 250, 150]"
"[2017_02_08, 161.93255890359526, -77.38761593868648, 1486512000000, 84, 1, 2, 8514, 11, 10, 16, 201, 101]"
"[2017_02_09, 161.93255890359526, -77.38761593868648, 1486598400000, 80, 2, 128, 8053, 26, 10, 14, null, null]"
"[2017_02_10, 161.93255890359526, -77.38761593868648, 1486684800000, 76, 1, 2, 8170, 21, 11, 16, 201, 101]"
"[2017_02_11, 161.93255890359526, -77.38761593868648, 1486771200000, 77, 2, 128, 7994, 25, 9, 13, 201, 101]"
"[2017_02_12, 161.93255890359526, -77.38761593868648, 1486857600000, 83, 2, 128, 8378, 23, 11, 14, null, null]"
"[2017_02_13, 161.93255890359526, -77.38761593868648, 1486944000000, 59, 2, 128, 5651, 34, 9, 12, 250, 150]"
"[2017_02_14, 161.93255890359526, -77.38761593868648, 1487030400000, 70, 2, 128, 7550, 26, 10, 13, 201, 101]"
"[2017_02_15, 161.93255890359526, -77.38761593868648, 1487116800000, 72, 2, 128, 7269, 23, 9, 14, null, null]"
"[2017_02_16, 161.93255890359526, -77.38761593868648, 1487203200000, 83, 2, 128, 8322, 26, 10, 14, null, null]"
"[2017_02_17, 161.93255890359526, -77.38761593868648, 1487289600000, 80, 2, 128, 8098, 23, 10, 15, null, null]"
"[2017_02_18, 161.93255890359526, -77.38761593868648, 1487376000000, 80, 2, 128, 8061, 27, 8, 12, null, null]"
"[2017_02_19, 161.93255890359526, -77.38761593868648, 1487462400000, 76, 2, 128, 7626, 22, 9, 13, null, null]"
"[2017_02_20, 161.93255890359526, -77.38761593868648, 1487548800000, 73, 2, 128, 7336, 27, 7, 10, null, null]"
"[2017_02_21, 161.93255890359526, -77.38761593868648, 1487635200000, null, 2, 128, 750, null, 8, 11, 250, 150]"
"[2017_02_22, 161.93255890359526, -77.38761593868648, 1487721600000, 82, 2, 128, 8286, 29, 7, 11, null, null]"
"[2017_02_23, 161.93255890359526, -77.38761593868648, 1487808000000, null, 2, 128, 4143, null, 7, 11, 250, 150]"
"[2017_02_24, 161.93255890359526, -77.38761593868648, 1487894400000, 77, 2, 128, 7769, 26, 8, 12, null, null]"
"[2017_02_25, 161.93255890359526, -77.38761593868648, 1487980800000, 84, 2, 128, 8478, 28, 7, 10, null, null]"
"[2017_02_26, 161.93255890359526, -77.38761593868648, 1488067200000, null, 2, 128, 427, null, 8, 10, 250, 150]"
"[2017_02_27, 161.93255890359526, -77.38761593868648, 1488153600000, null, 2, 128, 1033, null, 6, 8, 250, 150]"
"[2017_02_28, 161.93255890359526, -77.38761593868648, 1488240000000, null, 2, 128, 284, null, 8, 10, 250, 150]"
"[2017_03_01, 161.93255890359526, -77.38761593868648, 1488326400000, 83, 2, 128, 8331, 31, 6, 8, null, null]"
"[2017_03_02, 161.93255890359526, -77.38761593868648, 1488412800000, 81, 2, 128, 8095, 31, 6, 8, null, null]"
"[2017_03_03, 161.93255890359526, -77.38761593868648, 1488499200000, 56, 2, 128, 5639, 82, 6, 8, null, null]"
"[2017_03_04, 161.93255890359526, -77.38761593868648, 1488585600000, null, 2, 128, 749, null, 6, 8, 250, 150]"
"[2017_03_05, 161.93255890359526, -77.38761593868648, 1488672000000, 61, 2, 128, 6124, 76, 7, 11, null, null]"
"[2017_03_06, 161.93255890359526, -77.38761593868648, 1488758400000, 69, 2, 128, 6890, 77, 6, 9, null, null]"
"[2017_03_07, 161.93255890359526, -77.38761593868648, 1488844800000, 72, 2, 128, 7191, 74, 7, 9, null, null]"
"[2017_03_08, 161.93255890359526, -77.38761593868648, 1488931200000, 73, 2, 128, 7401, 76, 5, 7, null, null]"
"[2017_03_09, 161.93255890359526, -77.38761593868648, 1489017600000, 73, 2, 128, 7364, 72, 6, 8, null, null]"
"[2017_03_10, 161.93255890359526, -77.38761593868648, 1489104000000, 19, 2, 128, 1937, 100, 5, 7, 250, 150]"
"[2017_03_11, 161.93255890359526, -77.38761593868648, 1489190400000, 44, 2, 128, 4396, 92, 5, 7, null, null]"
"[2017_03_12, 161.93255890359526, -77.38761593868648, 1489276800000, 26, 2, 128, 2461, 99, 6, 8, 250, 150]"
"[2017_03_13, 161.93255890359526, -77.38761593868648, 1489363200000, 36, 2, 144, 3683, 100, 5, 6, null, null]"
"[2017_03_14, 161.93255890359526, -77.38761593868648, 1489449600000, 59, 2, 128, 5920, 85, 6, 7, null, null]"
"[2017_03_15, 161.93255890359526, -77.38761593868648, 1489536000000, 65, 2, 128, 6570, 94, 5, 6, null, null]"
"[2017_03_16, 161.93255890359526, -77.38761593868648, 1489622400000, 68, 2, 128, 6784, 88, 6, 8, null, null]"
"[2017_03_17, 161.93255890359526, -77.38761593868648, 1489708800000, 39, 2, 144, 3925, 97, 6, 7, null, null]"
"[2017_03_18, 161.93255890359526, -77.38761593868648, 1489795200000, 45, 2, 128, 4554, 92, 5, 6, null, null]"
"[2017_03_19, 161.93255890359526, -77.38761593868648, 1489881600000, 55, 2, 128, 5581, 94, 5, 7, null, null]"
"[2017_03_20, 161.93255890359526, -77.38761593868648, 1489968000000, 30, 2, 128, 3006, 98, 5, 7, null, null]"
"[2017_03_21, 161.93255890359526, -77.38761593868648, 1490054400000, 59, 2, 128, 5888, 71, 6, 8, null, null]"
"[2017_03_22, 161.93255890359526, -77.38761593868648, 1490140800000, 63, 2, 128, 6312, 57, 5, 7, null, null]"
