dictionary
"[id, longitude, latitude, time, NDSI_Snow_Cover, NDSI_Snow_Cover_Basic_QA, NDSI_Snow_Cover_Algorithm_Flags_QA, NDSI, Snow_Albedo_Daily_Tile, orbit_pnt, granule_pnt, NDSI_Snow_Cover_Class, Snow_Albedo_Daily_Tile_Class]"
"[2015_02_03, 162.30086817008424, -77.7199925938107, 1422921600000, 40, 0, 0, 4063, 56, 10, 15, null, null]"
"[2015_02_04, 162.30086817008424, -77.7199925938107, 1423008000000, 41, 0, 0, 4158, 33, 10, 16, null, null]"
"[2015_02_05, 162.30086817008424, -77.7199925938107, 1423094400000, null, 0, 0, 2942, null, 11, 15, 250, 150]"
"[2015_02_06, 162.30086817008424, -77.7199925938107, 1423180800000, 31, 2, 144, 3155, 89, 9, 14, null, null]"
"[2015_02_07, 162.30086817008424, -77.7199925938107, 1423267200000, null, 0, 0, 2088, null, 11, 16, 250, 150]"
"[2015_02_08, 162.30086817008424, -77.7199925938107, 1423353600000, 32, 2, 128, 2250, 19, 9, 13, 250, 150]"
"[2015_02_09, 162.30086817008424, -77.7199925938107, 1423440000000, null, 2, 128, 2751, null, 10, 15, 250, 150]"
"[2015_02_10, 162.30086817008424, -77.7199925938107, 1423526400000, 37, 2, 128, 3723, 11, 9, 14, null, null]"
"[2015_02_11, 162.30086817008424, -77.7199925938107, 1423612800000, null, 2, 128, 877, null, 10, 15, 250, 150]"
"[2015_02_12, 162.30086817008424, -77.7199925938107, 1423699200000, null, 0, 0, 448, null, 11, 16, 250, 150]"
"[2015_02_13, 162.30086817008424, -77.7199925938107, 1423785600000, null, 2, 128, 768, null, 9, 14, 250, 150]"
"[2015_02_14, 162.30086817008424, -77.7199925938107, 1423872000000, 30, 2, 128, 3214, 45, 11, 16, 250, 125]"
"[2015_02_15, 162.30086817008424, -77.7199925938107, 1423958400000, 25, 2, 128, 2526, 40, 9, 13, null, null]"
"[2015_02_16, 162.30086817008424, -77.7199925938107, 1424044800000, 32, 2, 128, 3414, 28, 10, 15, null, 125]"
"[2015_02_17, 162.30086817008424, -77.7199925938107, 1424131200000, 34, 2, 128, 3652, 37, 8, 12, null, 125]"
"[2015_02_18, 162.30086817008424, -77.7199925938107, 1424217600000, null, 2, 128, 2506, null, 8, 12, 250, 150]"
"[2015_02_19, 162.30086817008424, -77.7199925938107, 1424304000000, 39, 2, 128, 4360, 28, 5, 6, 201, 101]"
"[2015_02_20, 162.30086817008424, -77.7199925938107, 1424390400000, 40, 2, 128, 3988, 27, 8, 10, null, null]"
"[2015_02_21, 162.30086817008424, -77.7199925938107, 1424476800000, 46, 2, 128, 3994, 49, 9, 12, 250, 150]"
"[2015_02_22, 162.30086817008424, -77.7199925938107, 1424563200000, 27, 2, 128, 2712, 74, 7, 10, null, null]"
"[2015_02_23, 162.30086817008424, -77.7199925938107, 1424649600000, 29, 2, 128, 3063, 17, 9, 12, null, 125]"
"[2015_02_24, 162.30086817008424, -77.7199925938107, 1424736000000, null, 2, 128, 724, null, 7, 9, 250, 150]"
"[2015_02_25, 162.30086817008424, -77.7199925938107, 1424822400000, null, 2, 128, 660, null, 5, 8, 250, 150]"
"[2015_02_26, 162.30086817008424, -77.7199925938107, 1424908800000, 38, 2, 130, 4131, 28, 6, 8, 201, 101]"
"[2015_02_27, 162.30086817008424, -77.7199925938107, 1424995200000, 45, 2, 128, 4527, 36, 7, 10, null, null]"
"[2015_02_28, 162.30086817008424, -77.7199925938107, 1425081600000, null, 2, 128, 306, null, 7, 9, 250, 150]"
"[2015_03_01, 162.30086817008424, -77.7199925938107, 1425168000000, 25, 2, 128, 2516, 56, 6, 10, null, null]"
"[2015_03_02, 162.30086817008424, -77.7199925938107, 1425254400000, 43, 2, 128, 4297, 29, 8, 11, null, null]"
"[2015_03_03, 162.30086817008424, -77.7199925938107, 1425340800000, 27, 2, 128, 2718, 36, 6, 8, null, null]"
"[2015_03_04, 162.30086817008424, -77.7199925938107, 1425427200000, null, 2, 128, 356, null, 6, 8, 250, 150]"
"[2015_03_05, 162.30086817008424, -77.7199925938107, 1425513600000, 14, 2, 128, 1544, 53, 6, 9, null, 125]"
"[2015_03_06, 162.30086817008424, -77.7199925938107, 1425600000000, 30, 2, 128, 2890, 42, 6, 8, null, 125]"
"[2015_03_07, 162.30086817008424, -77.7199925938107, 1425686400000, 28, 2, 128, 2517, 57, 5, 6, null, 125]"
"[2015_03_08, 162.30086817008424, -77.7199925938107, 1425772800000, 44, 2, 128, 4415, 47, 6, 8, null, null]"
"[2015_03_09, 162.30086817008424, -77.7199925938107, 1425859200000, 41, 2, 128, 4145, 34, 7, 9, null, 125]"
"[2015_03_10, 162.30086817008424, -77.7199925938107, 1425945600000, 24, 2, 128, 1743, 48, 4, 5, null, 125]"
"[2015_03_11, 162.30086817008424, -77.7199925938107, 1426032000000, 81, 2, 130, 8173, 29, 7, 9, 201, 101]"
"[2015_03_12, 162.30086817008424, -77.7199925938107, 1426118400000, 44, 2, 128, 4443, 85, 5, 6, null, null]"
"[2015_03_13, 162.30086817008424, -77.7199925938107, 1426204800000, 60, 2, 128, 6070, 64, 5, 7, null, null]"
"[2015_03_14, 162.30086817008424, -77.7199925938107, 1426291200000, 43, 2, 128, 4214, 76, 5, 6, null, 125]"
"[2015_03_15, 162.30086817008424, -77.7199925938107, 1426377600000, 41, 2, 128, 3385, 58, 5, 7, null, 125]"
"[2015_03_16, 162.30086817008424, -77.7199925938107, 1426464000000, 45, 2, 128, 4397, 42, 6, 8, null, 125]"
"[2015_03_17, 162.30086817008424, -77.7199925938107, 1426550400000, 54, 2, 128, 5263, 32, 5, 7, null, 125]"
"[2015_03_18, 162.30086817008424, -77.7199925938107, 1426636800000, 46, 2, 128, 4319, 41, 6, 8, null, 125]"
"[2015_03_19, 162.30086817008424, -77.7199925938107, 1426723200000, 23, 2, 130, 5234, 27, 6, 9, 201, 101]"
"[2015_03_20, 162.30086817008424, -77.7199925938107, 1426809600000, 30, 2, 128, 2994, 100, 5, 7, null, null]"
"[2015_03_21, 162.30086817008424, -77.7199925938107, 1426896000000, 15, 2, 130, 4035, 51, 5, 6, 201, 101]"
"[2015_03_22, 162.30086817008424, -77.7199925938107, 1426982400000, 44, 2, 128, 4477, 49, 6, 9, null, null]"
"[2015_03_23, 162.30086817008424, -77.7199925938107, 1427068800000, 28, 2, 130, 5812, 70, 5, 6, 201, 101]"
"[2015_03_24, 162.30086817008424, -77.7199925938107, 1427155200000, 35, 2, 128, 3285, 39, 5, 7, 250, 150]"
"[2015_03_25, 162.30086817008424, -77.7199925938107, 1427241600000, 34, 2, 128, 3583, 23, 6, 7, null, 125]"
"[2015_03_26, 162.30086817008424, -77.7199925938107, 1427328000000, 17, 2, 128, 1795, 81, 5, 7, null, 125]"
"[2015_03_27, 162.30086817008424, -77.7199925938107, 1427414400000, 14, 2, 144, 1443, 49, 6, 7, null, null]"
"[2015_03_28, 162.30086817008424, -77.7199925938107, 1427500800000, 22, 2, 128, 2484, 100, 5, 7, null, 125]"
"[2015_03_29, 162.30086817008424, -77.7199925938107, 1427587200000, 51, 2, 128, 5117, 16, 5, 7, null, 251]"
"[2015_03_30, 162.30086817008424, -77.7199925938107, 1427673600000, 53, 2, 130, 7831, null, 5, 7, 201, 101]"
"[2015_03_31, 162.30086817008424, -77.7199925938107, 1427760000000, 27, 2, 128, 2717, 100, 5, 6, null, 251]"
"[2015_04_01, 162.30086817008424, -77.7199925938107, 1427846400000, 54, 2, 128, 5391, 66, 6, 7, null, 251]"
"[2015_04_02, 162.30086817008424, -77.7199925938107, 1427932800000, null, 211, 211, null, null, 3, 5, 211, 111]"
"[2015_04_03, 162.30086817008424, -77.7199925938107, 1428019200000, 84, 2, 128, 8450, null, 6, 8, null, 251]"
"[2015_04_04, 162.30086817008424, -77.7199925938107, 1428105600000, null, 2, 128, -418, null, 5, 7, 250, 150]"
"[2015_04_05, 162.30086817008424, -77.7199925938107, 1428192000000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2015_04_06, 162.30086817008424, -77.7199925938107, 1428278400000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2015_04_07, 162.30086817008424, -77.7199925938107, 1428364800000, null, 211, 211, null, null, 4, 6, 211, 111]"
"[2015_04_08, 162.30086817008424, -77.7199925938107, 1428451200000, 84, 2, 128, 8445, null, 0, 1, null, 251]"
"[2015_04_09, 162.30086817008424, -77.7199925938107, 1428537600000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2015_04_10, 162.30086817008424, -77.7199925938107, 1428624000000, null, 211, 211, null, null, 0, 0, 211, 111]"
"[2015_04_11, 162.30086817008424, -77.7199925938107, 1428710400000, null, null, null, null, null, null, null, null, null]"
"[2015_04_12, 162.30086817008424, -77.7199925938107, 1428796800000, null, 211, 211, null, null, 0, 0, 211, 111]"
"[2015_04_13, 162.30086817008424, -77.7199925938107, 1428883200000, null, null, null, null, null, null, null, null, null]"
"[2015_04_14, 162.30086817008424, -77.7199925938107, 1428969600000, null, null, null, null, null, null, null, null, null]"
"[2015_04_15, 162.30086817008424, -77.7199925938107, 1429056000000, null, null, null, null, null, null, null, null, null]"
"[2015_04_16, 162.30086817008424, -77.7199925938107, 1429142400000, null, null, null, null, null, null, null, null, null]"
"[2015_04_17, 162.30086817008424, -77.7199925938107, 1429228800000, null, null, null, null, null, null, null, null, null]"
"[2015_04_18, 162.30086817008424, -77.7199925938107, 1429315200000, null, null, null, null, null, null, null, null, null]"
"[2015_04_19, 162.30086817008424, -77.7199925938107, 1429401600000, null, null, null, null, null, null, null, null, null]"
"[2015_04_20, 162.30086817008424, -77.7199925938107, 1429488000000, null, null, null, null, null, null, null, null, null]"
"[2015_04_21, 162.30086817008424, -77.7199925938107, 1429574400000, null, null, null, null, null, null, null, null, null]"
"[2015_04_22, 162.30086817008424, -77.7199925938107, 1429660800000, null, null, null, null, null, null, null, null, null]"
"[2015_04_23, 162.30086817008424, -77.7199925938107, 1429747200000, null, null, null, null, null, null, null, null, null]"
"[2015_04_24, 162.30086817008424, -77.7199925938107, 1429833600000, null, null, null, null, null, null, null, null, null]"
"[2015_04_25, 162.30086817008424, -77.7199925938107, 1429920000000, null, null, null, null, null, null, null, null, null]"
"[2015_04_26, 162.30086817008424, -77.7199925938107, 1430006400000, null, null, null, null, null, null, null, null, null]"
"[2015_04_27, 162.30086817008424, -77.7199925938107, 1430092800000, null, null, null, null, null, null, null, null, null]"
"[2015_04_28, 162.30086817008424, -77.7199925938107, 1430179200000, null, null, null, null, null, null, null, null, null]"
"[2015_04_29, 162.30086817008424, -77.7199925938107, 1430265600000, null, null, null, null, null, null, null, null, null]"
"[2015_04_30, 162.30086817008424, -77.7199925938107, 1430352000000, null, null, null, null, null, null, null, null, null]"
"[2015_05_01, 162.30086817008424, -77.7199925938107, 1430438400000, null, null, null, null, null, null, null, null, null]"
"[2015_05_02, 162.30086817008424, -77.7199925938107, 1430524800000, null, null, null, null, null, null, null, null, null]"
"[2015_05_03, 162.30086817008424, -77.7199925938107, 1430611200000, null, null, null, null, null, null, null, null, null]"
"[2015_05_04, 162.30086817008424, -77.7199925938107, 1430697600000, null, null, null, null, null, null, null, null, null]"
"[2015_05_05, 162.30086817008424, -77.7199925938107, 1430784000000, null, null, null, null, null, null, null, null, null]"
"[2015_05_06, 162.30086817008424, -77.7199925938107, 1430870400000, null, null, null, null, null, null, null, null, null]"
"[2015_05_07, 162.30086817008424, -77.7199925938107, 1430956800000, null, null, null, null, null, null, null, null, null]"
"[2015_05_08, 162.30086817008424, -77.7199925938107, 1431043200000, null, null, null, null, null, null, null, null, null]"
"[2015_05_09, 162.30086817008424, -77.7199925938107, 1431129600000, null, null, null, null, null, null, null, null, null]"
"[2015_05_10, 162.30086817008424, -77.7199925938107, 1431216000000, null, null, null, null, null, null, null, null, null]"
"[2015_05_11, 162.30086817008424, -77.7199925938107, 1431302400000, null, null, null, null, null, null, null, null, null]"
"[2015_05_12, 162.30086817008424, -77.7199925938107, 1431388800000, null, null, null, null, null, null, null, null, null]"
"[2015_05_13, 162.30086817008424, -77.7199925938107, 1431475200000, null, null, null, null, null, null, null, null, null]"
"[2015_05_14, 162.30086817008424, -77.7199925938107, 1431561600000, null, null, null, null, null, null, null, null, null]"
"[2015_05_15, 162.30086817008424, -77.7199925938107, 1431648000000, null, null, null, null, null, null, null, null, null]"
"[2015_05_16, 162.30086817008424, -77.7199925938107, 1431734400000, null, null, null, null, null, null, null, null, null]"
"[2015_05_17, 162.30086817008424, -77.7199925938107, 1431820800000, null, null, null, null, null, null, null, null, null]"
"[2015_05_18, 162.30086817008424, -77.7199925938107, 1431907200000, null, null, null, null, null, null, null, null, null]"
"[2015_05_19, 162.30086817008424, -77.7199925938107, 1431993600000, null, null, null, null, null, null, null, null, null]"
"[2015_05_20, 162.30086817008424, -77.7199925938107, 1432080000000, null, null, null, null, null, null, null, null, null]"
"[2015_05_21, 162.30086817008424, -77.7199925938107, 1432166400000, null, null, null, null, null, null, null, null, null]"
"[2015_05_22, 162.30086817008424, -77.7199925938107, 1432252800000, null, null, null, null, null, null, null, null, null]"
"[2015_05_23, 162.30086817008424, -77.7199925938107, 1432339200000, null, null, null, null, null, null, null, null, null]"
"[2015_05_24, 162.30086817008424, -77.7199925938107, 1432425600000, null, null, null, null, null, null, null, null, null]"
"[2015_05_25, 162.30086817008424, -77.7199925938107, 1432512000000, null, null, null, null, null, null, null, null, null]"
"[2015_05_26, 162.30086817008424, -77.7199925938107, 1432598400000, null, null, null, null, null, null, null, null, null]"
"[2015_05_27, 162.30086817008424, -77.7199925938107, 1432684800000, null, null, null, null, null, null, null, null, null]"
"[2015_05_28, 162.30086817008424, -77.7199925938107, 1432771200000, null, null, null, null, null, null, null, null, null]"
"[2015_05_29, 162.30086817008424, -77.7199925938107, 1432857600000, null, null, null, null, null, null, null, null, null]"
"[2015_05_30, 162.30086817008424, -77.7199925938107, 1432944000000, null, null, null, null, null, null, null, null, null]"
"[2015_05_31, 162.30086817008424, -77.7199925938107, 1433030400000, null, null, null, null, null, null, null, null, null]"
"[2015_06_01, 162.30086817008424, -77.7199925938107, 1433116800000, null, null, null, null, null, null, null, null, null]"
"[2015_06_02, 162.30086817008424, -77.7199925938107, 1433203200000, null, null, null, null, null, null, null, null, null]"
"[2015_06_03, 162.30086817008424, -77.7199925938107, 1433289600000, null, null, null, null, null, null, null, null, null]"
"[2015_06_04, 162.30086817008424, -77.7199925938107, 1433376000000, null, null, null, null, null, null, null, null, null]"
"[2015_06_05, 162.30086817008424, -77.7199925938107, 1433462400000, null, null, null, null, null, null, null, null, null]"
"[2015_06_06, 162.30086817008424, -77.7199925938107, 1433548800000, null, null, null, null, null, null, null, null, null]"
"[2015_06_07, 162.30086817008424, -77.7199925938107, 1433635200000, null, null, null, null, null, null, null, null, null]"
"[2015_06_08, 162.30086817008424, -77.7199925938107, 1433721600000, null, null, null, null, null, null, null, null, null]"
"[2015_06_09, 162.30086817008424, -77.7199925938107, 1433808000000, null, null, null, null, null, null, null, null, null]"
"[2015_06_10, 162.30086817008424, -77.7199925938107, 1433894400000, null, null, null, null, null, null, null, null, null]"
"[2015_06_11, 162.30086817008424, -77.7199925938107, 1433980800000, null, null, null, null, null, null, null, null, null]"
"[2015_06_12, 162.30086817008424, -77.7199925938107, 1434067200000, null, null, null, null, null, null, null, null, null]"
"[2015_06_13, 162.30086817008424, -77.7199925938107, 1434153600000, null, null, null, null, null, null, null, null, null]"
"[2015_06_14, 162.30086817008424, -77.7199925938107, 1434240000000, null, null, null, null, null, null, null, null, null]"
"[2015_06_15, 162.30086817008424, -77.7199925938107, 1434326400000, null, null, null, null, null, null, null, null, null]"
"[2015_06_16, 162.30086817008424, -77.7199925938107, 1434412800000, null, null, null, null, null, null, null, null, null]"
"[2015_06_17, 162.30086817008424, -77.7199925938107, 1434499200000, null, null, null, null, null, null, null, null, null]"
"[2015_06_18, 162.30086817008424, -77.7199925938107, 1434585600000, null, null, null, null, null, null, null, null, null]"
"[2015_06_19, 162.30086817008424, -77.7199925938107, 1434672000000, null, null, null, null, null, null, null, null, null]"
"[2015_06_20, 162.30086817008424, -77.7199925938107, 1434758400000, null, null, null, null, null, null, null, null, null]"
"[2015_06_21, 162.30086817008424, -77.7199925938107, 1434844800000, null, null, null, null, null, null, null, null, null]"
"[2015_06_22, 162.30086817008424, -77.7199925938107, 1434931200000, null, null, null, null, null, null, null, null, null]"
"[2015_06_23, 162.30086817008424, -77.7199925938107, 1435017600000, null, null, null, null, null, null, null, null, null]"
"[2015_06_24, 162.30086817008424, -77.7199925938107, 1435104000000, null, null, null, null, null, null, null, null, null]"
"[2015_06_25, 162.30086817008424, -77.7199925938107, 1435190400000, null, null, null, null, null, null, null, null, null]"
"[2015_06_26, 162.30086817008424, -77.7199925938107, 1435276800000, null, null, null, null, null, null, null, null, null]"
"[2015_06_27, 162.30086817008424, -77.7199925938107, 1435363200000, null, null, null, null, null, null, null, null, null]"
"[2015_06_28, 162.30086817008424, -77.7199925938107, 1435449600000, null, null, null, null, null, null, null, null, null]"
"[2015_06_29, 162.30086817008424, -77.7199925938107, 1435536000000, null, null, null, null, null, null, null, null, null]"
"[2015_06_30, 162.30086817008424, -77.7199925938107, 1435622400000, null, null, null, null, null, null, null, null, null]"
"[2015_07_01, 162.30086817008424, -77.7199925938107, 1435708800000, null, null, null, null, null, null, null, null, null]"
"[2015_07_02, 162.30086817008424, -77.7199925938107, 1435795200000, null, null, null, null, null, null, null, null, null]"
"[2015_07_03, 162.30086817008424, -77.7199925938107, 1435881600000, null, null, null, null, null, null, null, null, null]"
"[2015_07_04, 162.30086817008424, -77.7199925938107, 1435968000000, null, null, null, null, null, null, null, null, null]"
"[2015_07_05, 162.30086817008424, -77.7199925938107, 1436054400000, null, null, null, null, null, null, null, null, null]"
"[2015_07_06, 162.30086817008424, -77.7199925938107, 1436140800000, null, null, null, null, null, null, null, null, null]"
"[2015_07_07, 162.30086817008424, -77.7199925938107, 1436227200000, null, null, null, null, null, null, null, null, null]"
"[2015_07_08, 162.30086817008424, -77.7199925938107, 1436313600000, null, null, null, null, null, null, null, null, null]"
"[2015_07_09, 162.30086817008424, -77.7199925938107, 1436400000000, null, null, null, null, null, null, null, null, null]"
"[2015_07_10, 162.30086817008424, -77.7199925938107, 1436486400000, null, null, null, null, null, null, null, null, null]"
"[2015_07_11, 162.30086817008424, -77.7199925938107, 1436572800000, null, null, null, null, null, null, null, null, null]"
"[2015_07_12, 162.30086817008424, -77.7199925938107, 1436659200000, null, null, null, null, null, null, null, null, null]"
"[2015_07_13, 162.30086817008424, -77.7199925938107, 1436745600000, null, null, null, null, null, null, null, null, null]"
"[2015_07_14, 162.30086817008424, -77.7199925938107, 1436832000000, null, null, null, null, null, null, null, null, null]"
"[2015_07_15, 162.30086817008424, -77.7199925938107, 1436918400000, null, null, null, null, null, null, null, null, null]"
"[2015_07_16, 162.30086817008424, -77.7199925938107, 1437004800000, null, null, null, null, null, null, null, null, null]"
"[2015_07_17, 162.30086817008424, -77.7199925938107, 1437091200000, null, null, null, null, null, null, null, null, null]"
"[2015_07_18, 162.30086817008424, -77.7199925938107, 1437177600000, null, null, null, null, null, null, null, null, null]"
"[2015_07_19, 162.30086817008424, -77.7199925938107, 1437264000000, null, null, null, null, null, null, null, null, null]"
"[2015_07_20, 162.30086817008424, -77.7199925938107, 1437350400000, null, null, null, null, null, null, null, null, null]"
"[2015_07_21, 162.30086817008424, -77.7199925938107, 1437436800000, null, null, null, null, null, null, null, null, null]"
"[2015_07_22, 162.30086817008424, -77.7199925938107, 1437523200000, null, null, null, null, null, null, null, null, null]"
"[2015_07_23, 162.30086817008424, -77.7199925938107, 1437609600000, null, null, null, null, null, null, null, null, null]"
"[2015_07_24, 162.30086817008424, -77.7199925938107, 1437696000000, null, null, null, null, null, null, null, null, null]"
"[2015_07_25, 162.30086817008424, -77.7199925938107, 1437782400000, null, null, null, null, null, null, null, null, null]"
"[2015_07_26, 162.30086817008424, -77.7199925938107, 1437868800000, null, null, null, null, null, null, null, null, null]"
"[2015_07_27, 162.30086817008424, -77.7199925938107, 1437955200000, null, null, null, null, null, null, null, null, null]"
"[2015_07_28, 162.30086817008424, -77.7199925938107, 1438041600000, null, null, null, null, null, null, null, null, null]"
"[2015_07_29, 162.30086817008424, -77.7199925938107, 1438128000000, null, null, null, null, null, null, null, null, null]"
"[2015_07_30, 162.30086817008424, -77.7199925938107, 1438214400000, null, null, null, null, null, null, null, null, null]"
"[2015_07_31, 162.30086817008424, -77.7199925938107, 1438300800000, null, null, null, null, null, null, null, null, null]"
"[2015_08_01, 162.30086817008424, -77.7199925938107, 1438387200000, null, null, null, null, null, null, null, null, null]"
"[2015_08_02, 162.30086817008424, -77.7199925938107, 1438473600000, null, null, null, null, null, null, null, null, null]"
"[2015_08_03, 162.30086817008424, -77.7199925938107, 1438560000000, null, null, null, null, null, null, null, null, null]"
"[2015_08_04, 162.30086817008424, -77.7199925938107, 1438646400000, null, null, null, null, null, null, null, null, null]"
"[2015_08_05, 162.30086817008424, -77.7199925938107, 1438732800000, null, null, null, null, null, null, null, null, null]"
"[2015_08_06, 162.30086817008424, -77.7199925938107, 1438819200000, null, null, null, null, null, null, null, null, null]"
"[2015_08_07, 162.30086817008424, -77.7199925938107, 1438905600000, null, null, null, null, null, null, null, null, null]"
"[2015_08_08, 162.30086817008424, -77.7199925938107, 1438992000000, null, null, null, null, null, null, null, null, null]"
"[2015_08_09, 162.30086817008424, -77.7199925938107, 1439078400000, null, null, null, null, null, null, null, null, null]"
"[2015_08_10, 162.30086817008424, -77.7199925938107, 1439164800000, null, null, null, null, null, null, null, null, null]"
"[2015_08_11, 162.30086817008424, -77.7199925938107, 1439251200000, null, null, null, null, null, null, null, null, null]"
"[2015_08_12, 162.30086817008424, -77.7199925938107, 1439337600000, null, null, null, null, null, null, null, null, null]"
"[2015_08_13, 162.30086817008424, -77.7199925938107, 1439424000000, null, null, null, null, null, null, null, null, null]"
"[2015_08_14, 162.30086817008424, -77.7199925938107, 1439510400000, null, null, null, null, null, null, null, null, null]"
"[2015_08_15, 162.30086817008424, -77.7199925938107, 1439596800000, null, null, null, null, null, null, null, null, null]"
"[2015_08_16, 162.30086817008424, -77.7199925938107, 1439683200000, null, null, null, null, null, null, null, null, null]"
"[2015_08_17, 162.30086817008424, -77.7199925938107, 1439769600000, null, null, null, null, null, null, null, null, null]"
"[2015_08_18, 162.30086817008424, -77.7199925938107, 1439856000000, null, null, null, null, null, null, null, null, null]"
"[2015_08_19, 162.30086817008424, -77.7199925938107, 1439942400000, null, null, null, null, null, null, null, null, null]"
"[2015_08_20, 162.30086817008424, -77.7199925938107, 1440028800000, null, null, null, null, null, null, null, null, null]"
"[2015_08_21, 162.30086817008424, -77.7199925938107, 1440115200000, null, null, null, null, null, null, null, null, null]"
"[2015_08_22, 162.30086817008424, -77.7199925938107, 1440201600000, null, null, null, null, null, null, null, null, null]"
"[2015_08_23, 162.30086817008424, -77.7199925938107, 1440288000000, null, null, null, null, null, null, null, null, null]"
"[2015_08_24, 162.30086817008424, -77.7199925938107, 1440374400000, null, null, null, null, null, null, null, null, null]"
"[2015_08_25, 162.30086817008424, -77.7199925938107, 1440460800000, null, null, null, null, null, null, null, null, null]"
